Program,xPONENT,,MAGPIX,,,,,,,,,,,,,
"70(1,F9)",Unknown70,41.59568809,191.6169103,162.1193554,2358.464506,170.1426098,805.790411,201.5402171,-33.16352027,-23.45925276,-14.69479678,1182.262203,529.4502962,55.18064702,1132,
"71(1,G9)",Unknown71,69.59568809,2838.61691,243.1193554,282.4645062,185.1426098,535.6029229,217.5944257,-24.16352027,21.54074724,1130.305203,217.2622025,6523.450296,2617.180647,1203,
"72(1,H9)",Unknown72,2757.595688,3958.61691,262.1193554,2458.464506,168.1426098,13986.07827,132.9599603,-34.16352027,-24.45925276,-10.69479678,-17.7377975,-7.549703792,-13.81935298,1121,
"73(1,A10)",Unknown73,-108.4043119,-3.383089735,-16.88064465,0.464506185,128.1426098,17356.48233,114.9317783,18218.83648,28074.54075,52958.3052,201.2622025,13654.4503,921.180647,1155,
"74(1,B10)",Unknown74,217.5956881,376.6169103,3920.119355,4188.464506,307.1426098,183.7942955,117.2941044,-35.16352027,-25.45925276,-15.69479678,-10.7377975,1271.450296,388.180647,1073,
"75(1,C10)",Unknown75,2157.595688,206.6169103,223.1193554,269.4645062,2238.14261,738.9160583,207.5723501,537.8364797,80.54074724,4172.305203,72.2622025,3362.450296,216.180647,1135,
"76(1,D10)",Unknown76,887.5956881,343.6169103,94.11935535,2688.464506,966.1426098,295.6019139,234.1138367,6137.83648,40.54074724,41891.3052,24852.2622,-9.549703792,119.180647,1135,
"77(1,E10)",Unknown77,7807.595688,11738.61691,1296.119355,12678.46451,1377.14261,224.2076982,106.2366005,59.83647973,-1.459252762,149.3052032,52.2622025,1851.450296,239.180647,1087,
"78(1,F10)",Unknown78,125.5956881,132.6169103,122.1193554,156.4645062,122.1426098,1730.282276,172.1526434,-26.16352027,6.540747238,37883.3052,1206.262203,5502.450296,128.180647,1051,
"79(1,G10)",Unknown79,2187.595688,2918.61691,3110.119355,345.4645062,3968.14261,1612.544296,155.0322153,-34.16352027,27.54074724,113.3052032,151.2622025,-11.54970379,-14.81935298,1057,
"80(1,H10)",Unknown80,517.5956881,13698.61691,2075.119355,14688.46451,1288.14261,435.114024,182.7364772,-34.16352027,-25.45925276,0.305203223,125.2622025,6912.450296,8661.180647,1172,
"81(1,A11)",Unknown81,137.5956881,228.6169103,246.1193554,309.4645062,3018.14261,42.69228827,92.7231633,9336.83648,19137.54075,52897.3052,13475.2622,7448.450296,819.180647,1105,
"82(1,B11)",Unknown82,102.5956881,2748.61691,267.1193554,3428.464506,254.1426098,246.6833876,206.9047505,45.83647973,25.54074724,71.30520322,603.2622025,2735.450296,3491.180647,1134,
"83(1,C11)",POS1,-25.12239339,1338.562503,1314.361121,955.4837908,1234.509997,NA,NA,12993.58472,19038.28757,50135.49833,41728.81072,NA,NA,1011,
"84(1,D11)",POS2,-70.29920446,1104.758104,614.3609233,18824.66417,6239.63459,NA,NA,42698.50369,7924.312187,57659.10376,35028.85463,NA,NA,1102,
"85(1,E11)",NEG1,-3.601391262,42.57388451,165.1229014,307.0424792,226.4212941,NA,NA,-24.47743972,-9.60995243,-5.592281106,35.53528179,NA,NA,1116,
"86(1,F11)",NEG2,-36.60415819,-13.16270107,236.7301885,320.5020452,292.0202098,NA,NA,-16.5757976,12.8555264,346.248668,1237.06375,NA,NA,1123,
"87(1,G11)",BLANK1,-3.74080821,5.260158749,-4.325552766,-6.417043651,-1.869907746,-13.20631138,-6.48479695,-0.965478038,-0.105893458,0.691980439,1.335350052,-4.287917786,3.246010548,1132,
"88(1,H11)",BLANK2,3.74080821,-5.260158749,4.325552766,6.417043651,1.869907746,13.20631138,6.48479695,0.965478038,0.105893458,-0.691980439,-1.335350052,4.287917786,-3.246010548,1088,
"89(1,A12)",Std Curve wruv 1:80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6602.450296,NA,1202,
"90(1,B12)",Std Curve wruv 1:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2466.450296,NA,1119,
"91(1,C12)",Std Curve wruv 1:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,849.4502962,NA,1158,
"92(1,D12)",Std Curve wruv 1:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264.4502962,NA,1191,
"93(1,E12)",Std Curve wruv 1:5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.45029621,NA,1120,
"94(1,F12)",Std Curve wruv 1:2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.45029621,NA,1187,
"95(1,G12)",Std Curve wruv 1:1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.450296208,NA,1071,
"96(1,H12)",Std Curve wruv 1:0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.549703792,NA,1217,
,,,,,,,,,,,,,,,,
DataType:,Count,,,,,,,,,,,,,,,
Location,Sample,SNAP,WNV,YF,JE3,ZIKA,DENV,CHIKV,GLURPR2,CSP,PfAMA1,PfMSP119,WRUV,WMEV,Total Events,
"1(1,A1)",Unknown1,171,86,63,65,84,95,169,74,58,50,47,57,110,1129,
"2(1,B1)",Unknown2,124,87,74,55,89,88,120,62,50,100,55,50,86,1040,
"3(1,C1)",Unknown3,157,97,60,55,94,77,115,67,40,85,50,58,106,1061,
"4(1,D1)",Unknown4,116,64,46,53,115,88,93,53,57,82,53,38,79,937,
"5(1,E1)",Unknown5,130,63,60,52,84,65,91,78,59,84,86,59,55,966,
"6(1,F1)",Unknown6,116,84,60,57,110,86,88,86,58,110,58,50,99,1062,
"7(1,G1)",Unknown7,136,79,46,40,76,67,107,111,70,76,71,68,82,1029,
"8(1,H1)",Unknown8,130,94,85,60,52,69,127,73,63,70,50,58,86,1017,
"9(1,A2)",Unknown9,129,87,62,47,101,99,122,66,60,89,79,52,75,1068,
"10(1,B2)",Unknown10,140,79,64,62,80,67,124,91,66,83,91,62,107,1116,
"11(1,C2)",Unknown11,159,73,49,58,84,70,123,84,55,87,54,85,66,1047,
"12(1,D2)",Unknown12,137,93,67,61,79,73,102,110,60,88,62,107,84,1123,
"13(1,E2)",Unknown13,132,81,90,55,107,87,124,87,55,106,64,85,77,1150,
"14(1,F2)",Unknown14,173,95,103,70,83,83,125,94,69,91,58,79,83,1206,
"15(1,G2)",Unknown15,142,81,74,62,72,89,144,82,55,100,62,88,80,1131,
"16(1,H2)",Unknown16,148,70,63,60,96,80,132,89,59,116,56,58,88,1115,
"17(1,A3)",Unknown17,151,93,83,65,84,63,123,93,66,75,55,62,87,1100,
"18(1,B3)",Unknown18,154,70,88,58,83,91,127,75,61,97,80,53,80,1117,
"19(1,C3)",Unknown19,182,103,104,56,90,69,165,83,62,88,79,55,111,1247,
"20(1,D3)",Unknown20,151,97,100,52,108,68,111,107,55,89,104,72,86,1200,
"21(1,E3)",Unknown21,135,75,90,75,89,80,124,90,65,73,78,51,71,1096,
"22(1,F3)",Unknown22,134,96,77,45,101,85,115,92,57,96,70,96,61,1125,
"23(1,G3)",Unknown23,149,97,92,53,120,65,128,77,70,107,91,81,54,1184,
"24(1,H3)",Unknown24,166,110,89,61,83,78,120,92,71,82,95,83,48,1178,
"25(1,A4)",Unknown25,147,94,76,57,91,84,112,75,49,98,111,91,61,1146,
"26(1,B4)",Unknown26,145,101,78,59,91,69,129,66,60,86,92,77,60,1113,
"27(1,C4)",Unknown27,141,101,113,59,85,74,140,80,56,98,101,81,61,1190,
"28(1,D4)",Unknown28,193,113,86,58,66,94,146,87,49,59,93,108,52,1204,
"29(1,E4)",Unknown29,175,102,83,60,102,85,129,62,56,77,106,89,71,1197,
"30(1,F4)",Unknown30,157,89,97,48,82,83,157,86,60,92,108,93,63,1215,
"31(1,G4)",Unknown31,147,102,77,69,101,94,153,63,50,66,96,92,78,1188,
"32(1,H4)",Unknown32,152,94,88,74,91,87,173,86,75,109,105,80,74,1288,
"33(1,A5)",Unknown33,180,94,75,57,99,78,132,91,84,94,90,94,68,1236,
"34(1,B5)",Unknown34,119,73,72,50,81,73,130,122,72,84,95,72,49,1092,
"35(1,C5)",Unknown35,161,100,81,61,104,83,181,82,53,107,75,69,35,1192,
"36(1,D5)",Unknown36,146,86,80,49,72,70,111,70,67,92,100,81,50,1074,
"37(1,E5)",Unknown37,146,94,66,56,72,58,132,95,68,102,88,90,50,1117,
"38(1,F5)",Unknown38,122,97,85,51,91,84,161,86,47,82,90,63,46,1105,
"39(1,G5)",Unknown39,115,75,61,64,70,62,96,74,62,70,102,92,66,1009,
"40(1,H5)",Unknown40,144,94,88,68,109,81,142,76,59,84,74,73,64,1156,
"41(1,A6)",Unknown41,148,74,89,89,106,75,152,89,60,107,97,134,78,1298,
"42(1,B6)",Unknown42,145,100,119,69,83,87,140,81,50,83,81,159,108,1305,
"43(1,C6)",Unknown43,143,100,76,49,101,71,141,78,66,83,67,137,63,1175,
"44(1,D6)",Unknown44,172,118,69,64,97,81,152,84,69,87,91,129,85,1298,
"45(1,E6)",Unknown45,161,103,95,68,96,80,149,83,52,102,77,125,78,1269,
"46(1,F6)",Unknown46,146,96,81,55,79,83,66,93,67,87,79,123,69,1124,
"47(1,G6)",Unknown47,173,117,80,63,67,73,104,81,47,87,89,101,108,1190,
"48(1,H6)",Unknown48,138,76,80,61,86,60,99,92,47,111,73,152,101,1176,
"49(1,A7)",Unknown49,152,84,89,67,107,95,106,89,56,80,71,172,82,1250,
"50(1,B7)",Unknown50,161,108,88,55,79,84,95,80,56,95,79,136,106,1222,
"51(1,C7)",Unknown51,162,75,79,63,82,57,92,73,56,100,72,68,103,1082,
"52(1,D7)",Unknown52,154,90,89,66,90,94,98,109,58,91,77,61,95,1172,
"53(1,E7)",Unknown53,152,83,81,52,93,69,108,93,68,76,87,48,82,1092,
"54(1,F7)",Unknown54,152,70,80,62,73,68,102,96,65,106,75,71,67,1087,
"55(1,G7)",Unknown55,161,91,67,64,76,84,88,97,45,83,91,66,97,1110,
"56(1,H7)",Unknown56,155,92,100,61,88,94,106,79,68,104,99,58,109,1213,
"57(1,A8)",Unknown57,158,135,91,81,109,96,88,96,72,83,98,54,82,1243,
"58(1,B8)",Unknown58,161,112,85,63,84,83,94,75,49,92,81,68,94,1141,
"59(1,C8)",Unknown59,167,77,85,60,92,86,65,81,49,84,141,72,94,1153,
"60(1,D8)",Unknown60,163,86,79,54,90,73,104,81,55,68,130,84,106,1173,
"61(1,E8)",Unknown61,145,86,104,58,84,108,83,88,55,82,123,70,96,1182,
"62(1,F8)",Unknown62,169,79,96,70,92,85,88,57,53,94,107,106,91,1187,
"63(1,G8)",Unknown63,137,52,71,56,81,93,97,88,41,75,145,98,74,1108,
"64(1,H8)",Unknown64,176,97,82,48,102,66,68,66,45,69,169,83,103,1174,
"65(1,A9)",Unknown65,164,109,85,75,112,79,157,94,69,77,137,100,82,1340,
"66(1,B9)",Unknown66,147,97,69,47,90,77,142,81,50,77,70,98,91,1136,
"67(1,C9)",Unknown67,177,99,84,53,77,81,134,86,50,76,75,97,92,1181,
"68(1,D9)",Unknown68,158,78,80,51,69,49,139,92,69,98,54,78,78,1093,
"69(1,E9)",Unknown69,137,82,78,68,111,94,146,69,62,89,55,66,76,1133,
"70(1,F9)",Unknown70,141,87,71,64,104,90,137,73,65,85,59,86,70,1132,
"71(1,G9)",Unknown71,158,77,66,50,103,100,122,111,47,103,64,105,97,1203,
"72(1,H9)",Unknown72,133,92,85,59,90,77,121,90,66,97,50,77,84,1121,
"73(1,A10)",Unknown73,174,99,78,73,71,73,130,88,57,79,84,70,79,1155,
"74(1,B10)",Unknown74,164,77,70,54,89,76,123,91,56,65,73,60,75,1073,
"75(1,C10)",Unknown75,139,80,72,58,91,91,123,73,60,78,83,78,109,1135,
"76(1,D10)",Unknown76,125,83,84,51,99,78,128,96,78,72,78,62,101,1135,
"77(1,E10)",Unknown77,157,78,67,58,84,81,87,63,85,89,76,56,106,1087,
"78(1,F10)",Unknown78,160,99,85,78,85,61,66,59,78,58,78,53,91,1051,
"79(1,G10)",Unknown79,114,83,79,54,82,69,77,79,103,91,76,77,73,1057,
"80(1,H10)",Unknown80,178,112,92,54,98,95,84,64,106,85,68,49,87,1172,
"81(1,A11)",Unknown81,146,85,79,75,98,98,77,47,101,93,64,45,97,1105,
"82(1,B11)",Unknown82,199,84,75,59,103,86,72,55,88,78,86,52,97,1134,
"83(1,C11)",POS1,133,86,79,53,71,84,79,63,73,69,76,55,90,1011,
"84(1,D11)",POS2,152,99,71,67,108,94,77,53,98,71,80,50,82,1102,
"85(1,E11)",NEG1,153,102,91,58,92,93,64,53,96,85,81,59,89,1116,
"86(1,F11)",NEG2,160,85,91,59,93,93,77,50,92,77,88,57,101,1123,
"87(1,G11)",BLANK1,161,88,71,70,95,87,68,55,83,91,85,91,87,1132,
"88(1,H11)",BLANK2,164,98,72,88,88,82,79,53,82,65,52,88,77,1088,
"89(1,A12)",Std Curve wruv 1:80,189,92,94,76,131,113,78,59,85,75,46,84,80,1202,
"90(1,B12)",Std Curve wruv 1:40,174,87,83,54,108,86,81,65,102,87,53,82,57,1119,
"91(1,C12)",Std Curve wruv 1:20,164,104,92,58,89,88,79,79,95,101,54,86,69,1158,
"92(1,D12)",Std Curve wruv 1:10,158,101,82,69,95,113,73,61,101,93,61,96,88,1191,
"93(1,E12)",Std Curve wruv 1:5,169,83,65,55,103,89,72,55,77,80,72,97,103,1120,
"94(1,F12)",Std Curve wruv 1:2.5,141,94,94,67,96,95,79,65,109,95,56,103,93,1187,
"95(1,G12)",Std Curve wruv 1:1.25,164,63,78,50,87,77,91,62,94,89,55,83,78,1071,
"96(1,H12)",Std Curve wruv 1:0.625,163,105,85,65,118,95,85,63,81,90,62,109,96,1217,
,,,,,,,,,,,,,,,,
DataType:,Avg Net MFI,,,,,,,,,,,,,,,
Sample,SNAP,WNV,YF,JE3,ZIKA,DENV,CHIKV,GLURPR2,CSP,PfAMA1,PfMSP119,WRUV,WMEV,,,
Unknown1,202.5956881,474.6169103,5090.119355,5218.464506,5738.14261,2008.043563,381.7527182,515.8364797,34.54074724,6.305203223,20.2622025,6912.450296,1168.180647,,,
Unknown2,140.5956881,3068.61691,280.1193554,3848.464506,3118.14261,586.2514593,415.4727963,6614.83648,135.5407472,7091.305203,33434.2622,9789.450296,3352.180647,,,
Unknown3,135.5956881,243.6169103,253.1193554,3508.464506,3448.14261,1251.261316,266.5898408,11466.83648,2733.540747,10489.3052,44091.2622,415.4502962,11130.18065,,,
Unknown4,-1.404311907,1518.61691,104.1193554,145.4645062,82.14260985,484.3899635,402.6823561,-20.16352027,18.54074724,792.3052032,32845.2622,6770.450296,12444.18065,,,
Unknown5,7167.595688,1038.61691,972.1193554,11278.46451,1192.14261,1791.591317,215.5997245,34.83647973,-11.45925276,9.305203223,-7.737797498,5886.450296,4356.180647,,,
Unknown6,127.5956881,216.6169103,218.1193554,300.4645062,4418.14261,5308.827056,50.16616865,0.836479728,1075.540747,47772.3052,330.2622025,-4.549703792,-8.81935298,,,
Unknown7,59.59568809,2318.61691,176.1193554,236.4645062,135.1426098,250.7425904,325.1145931,10930.83648,82.54074724,565.3052032,5519.262203,4.450296208,-0.81935298,,,
Unknown8,8997.595688,399.6169103,407.1193554,378.4645062,349.1426098,294.2898032,265.2370132,40.83647973,-11.45925276,31788.3052,372.2622025,1062.450296,43.18064702,,,
Unknown9,90.59568809,190.6169103,170.1193554,212.4645062,2078.14261,492.5883466,252.8950104,-33.16352027,-18.45925276,-9.694796777,-9.737797498,5239.450296,5335.180647,,,
Unknown10,2037.595688,259.6169103,193.1193554,251.4645062,239.1426098,127.772949,154.2352969,12003.83648,365.5407472,45834.3052,174.2622025,99.45029621,39154.18065,,,
Unknown11,1897.595688,1678.61691,1810.119355,184.4645062,114.1426098,123.1227754,309.004654,-34.16352027,-27.45925276,-13.69479678,136.2622025,576.4502962,415.180647,,,
Unknown12,165.5956881,284.6169103,288.1193554,368.4645062,2988.14261,227.4185326,587.929392,515.8364797,34.54074724,6.305203223,20.2622025,6912.450296,1168.180647,,,
Unknown13,120.5956881,2578.61691,239.1193554,338.4645062,321.1426098,633.9312069,255.9869791,-33.16352027,-18.45925276,-9.694796777,-9.737797498,5239.450296,5335.180647,,,
Unknown14,176.5956881,330.6169103,299.1193554,382.4645062,266.1426098,3045.659583,325.5832131,515.8364797,34.54074724,6.305203223,20.2622025,6912.450296,1168.180647,,,
Unknown15,1097.595688,1618.61691,93.11935535,142.4645062,124.1426098,607.421383,298.257997,6425.83648,4629.540747,51977.3052,135.2622025,7343.450296,275.180647,,,
Unknown16,-109.4043119,-4.383089735,-21.88064465,-1.535493815,-25.85739015,963.8267758,560.8007587,-14.16352027,-8.459252762,2.305203223,7906.262203,2.450296208,-14.81935298,,,
Unknown17,171.5956881,296.6169103,3170.119355,357.4645062,299.1426098,242.4499336,267.5179716,0.836479728,1075.540747,47772.3052,330.2622025,-4.549703792,-8.81935298,,,
Unknown18,498.5956881,821.6169103,7780.119355,8188.464506,901.1426098,215.3834482,111.0195694,7.836479728,111.5407472,234.3052032,199.2622025,2.450296208,43430.18065,,,
Unknown19,97.59568809,221.6169103,190.1193554,251.4645062,175.1426098,143.076124,175.7162067,46621.83648,721.5407472,22967.3052,265.2622025,1601.450296,49.18064702,,,
Unknown20,103.5956881,229.6169103,238.1193554,277.4645062,2528.14261,494.885979,141.968104,-19.16352027,-15.45925276,-3.694796777,-5.737797498,3827.450296,1611.180647,,,
Unknown21,183.5956881,406.6169103,3350.119355,413.4645062,632.1426098,14993.49501,279.4282121,36.83647973,-13.45925276,11.30520322,12.2622025,7703.450296,1944.180647,,,
Unknown22,13.59568809,1348.61691,110.1193554,153.4645062,108.1426098,2127.01234,231.0931214,-33.16352027,-20.45925276,37.30520322,284.2622025,13917.4503,13324.18065,,,
Unknown23,100.5956881,2388.61691,186.1193554,230.4645062,408.1426098,281.0954416,282.6019641,-19.16352027,-15.45925276,-3.694796777,-5.737797498,3827.450296,1611.180647,,,
Unknown24,-1.404311907,103.6169103,1170.119355,127.4645062,1258.14261,250.4391822,194.5900934,10930.83648,82.54074724,565.3052032,5519.262203,4.450296208,-0.81935298,,,
Unknown25,41.59568809,133.6169103,1130.119355,116.4645062,71.14260985,290.5765075,132.6633379,-27.16352027,6.540747238,5645.305203,-7.737797498,947.4502962,179.180647,,,
Unknown26,0.595688093,122.6169103,435.1193554,138.4645062,83.14260985,193.623488,113.5969772,-10.16352027,39.54074724,538.3052032,981.2622025,5395.450296,1131.180647,,,
Unknown27,52.59568809,186.6169103,178.1193554,242.4645062,181.1426098,2585.504373,379.8986948,-24.16352027,150.5407472,45870.3052,374.2622025,2438.450296,421.180647,,,
Unknown28,13.59568809,130.6169103,1280.119355,149.4645062,1568.14261,382.350167,245.6919904,10827.83648,11395.54075,30845.3052,18809.2622,2390.450296,360.180647,,,
Unknown29,-41.40431191,61.61691026,46.11935535,75.46450618,51.14260985,470.6313663,257.3695965,4.836479728,-24.45925276,8873.305203,25855.2622,6346.450296,107.180647,,,
Unknown30,89.59568809,2268.61691,161.1193554,189.4645062,140.1426098,161.4114523,174.256089,-34.16352027,-19.45925276,-1.694796777,87.2622025,-8.549703792,-12.81935298,,,
Unknown31,6977.595688,1369.61691,9670.119355,11918.46451,1291.14261,297.2706278,226.0837168,-34.16352027,-24.45925276,-16.69479678,-13.7377975,-3.549703792,-11.81935298,,,
Unknown32,502.5956881,1071.61691,796.1193554,1107.464506,6728.14261,545.4785592,150.461304,34782.83648,84.54074724,55094.3052,9156.262203,0.450296208,4.18064702,,,
Unknown33,285.5956881,463.6169103,422.1193554,471.4645062,448.1426098,340.9570153,135.8737453,-26.16352027,-21.45925276,2.305203223,499.2622025,2760.450296,805.180647,,,
Unknown34,-104.4043119,-9.383089735,-25.88064465,-8.535493815,-28.85739015,94.58299539,134.4074327,-31.16352027,-21.45925276,-5.694796777,-4.737797498,5648.450296,1940.180647,,,
Unknown35,1767.595688,2348.61691,230.1193554,248.4645062,215.1426098,292.1972119,200.8354115,12.83647973,1059.540747,52574.3052,384.2622025,32.45029621,-4.81935298,,,
Unknown36,80.59568809,2198.61691,167.1193554,207.4645062,192.1426098,6154.347884,311.5961768,-14.16352027,22639.54075,43620.3052,28.2622025,3.450296208,104.180647,,,
Unknown37,4337.595688,5193.61691,623.1193554,8616.464506,633.1426098,1326.232159,235.2834425,-34.16352027,-23.45925276,-16.69479678,15.2622025,6759.450296,753.180647,,,
Unknown38,677.5956881,95.61691026,88.11935535,106.4645062,838.1426098,3357.954216,278.8578916,-8.163520272,40.54074724,36.30520322,106.2622025,934.4502962,130.180647,,,
Unknown39,258.5956881,649.6169103,5750.119355,675.4645062,7748.14261,497.1148107,146.4612863,-31.16352027,-17.45925276,28.30520322,86.2622025,11169.4503,447.180647,,,
Unknown40,121.5956881,197.6169103,2650.119355,333.4645062,195.1426098,120.860112,92.25239453,226.8364797,82.54074724,1552.305203,42785.2622,1204.450296,2461.180647,,,
Unknown41,5.595688093,1548.61691,138.1193554,192.4645062,101.1426098,244.9968525,394.8709192,-16.16352027,418.5407472,50315.3052,1025.262203,11590.4503,3802.180647,,,
Unknown42,-15.40431191,121.6169103,1040.119355,1418.464506,3398.14261,138.2870183,344.7134094,-31.16352027,-2.459252762,25221.3052,65.2622025,8196.450296,9207.180647,,,
Unknown43,369.5956881,4318.61691,223.1193554,279.4645062,4108.14261,535.7079708,270.1229038,-31.16352027,-17.45925276,28.30520322,86.2622025,11169.4503,447.180647,,,
Unknown44,6537.595688,500.6169103,4100.119355,499.4645062,291.1426098,252.7494316,173.461983,-26.16352027,150.5407472,225.3052032,27.2622025,1632.450296,1527.180647,,,
Unknown45,1367.595688,161.6169103,1930.119355,190.4645062,140.1426098,4492.805214,259.3683761,-14.16352027,22639.54075,43620.3052,28.2622025,3.450296208,104.180647,,,
Unknown46,410.5956881,957.6169103,880.1193554,10618.46451,1065.14261,202.7600241,290.2564894,460.8364797,25.54074724,35117.3052,28986.2622,6750.450296,1255.180647,,,
Unknown47,220.5956881,374.6169103,318.1193554,3868.464506,3248.14261,14734.07658,597.7348569,-23.16352027,216.5407472,15021.3052,140.2622025,26.45029621,27376.18065,,,
Unknown48,2127.595688,247.6169103,246.1193554,288.4645062,232.1426098,5550.242829,195.1153622,-23.16352027,216.5407472,15021.3052,140.2622025,26.45029621,27376.18065,,,
Unknown49,78.59568809,116.6169103,95.11935535,130.4645062,83.14260985,3819.088458,327.7448637,5182.83648,373.5407472,54719.3052,1563.262203,580.4502962,311.180647,,,
Unknown50,524.5956881,2528.61691,1730.119355,231.4645062,165.1426098,6898.150783,44.14679187,-35.16352027,-25.45925276,-15.69479678,-10.7377975,1271.450296,388.180647,,,
Unknown51,1877.595688,180.6169103,196.1193554,269.4645062,228.1426098,258.614822,541.2401917,-32.16352027,50.54074724,-15.69479678,-10.7377975,248.4502962,13.18064702,,,
Unknown52,116.5956881,170.6169103,156.1193554,1988.464506,141.1426098,351.5904893,356.3618388,-35.16352027,-25.45925276,-15.69479678,-10.7377975,1271.450296,388.180647,,,
Unknown53,104.5956881,200.6169103,265.1193554,348.4645062,215.1426098,1494.293483,85.24612769,-35.16352027,-25.45925276,-17.69479678,-14.7377975,6405.450296,2759.180647,,,
Unknown54,1059.595688,1353.61691,1203.119355,12538.46451,16028.14261,2573.965769,165.7584025,750.8364797,28.54074724,2702.305203,44231.2622,5830.450296,2798.180647,,,
Unknown55,1607.595688,2008.61691,188.1193554,240.4645062,2068.14261,138.6499993,303.5917908,14416.83648,1211.540747,45021.3052,22.2622025,4827.450296,159.180647,,,
Unknown56,25.59568809,136.6169103,140.1193554,163.4645062,1378.14261,3877.053605,235.9594727,-33.16352027,-24.45925276,20.30520322,112.2622025,6824.450296,640.180647,,,
Unknown57,2367.595688,305.6169103,170.1193554,223.4645062,142.1426098,217.9123811,123.4001534,-25.16352027,-15.45925276,2.305203223,731.2622025,1187.450296,575.180647,,,
Unknown58,174.5956881,267.6169103,152.1193554,2508.464506,2378.14261,280.0131094,159.5583572,-33.16352027,-24.45925276,20.30520322,112.2622025,6824.450296,640.180647,,,
Unknown59,44.59568809,178.6169103,175.1193554,2418.464506,177.1426098,2564.494734,352.8310561,95.83647973,2030.540747,49321.3052,101.2622025,6528.450296,2258.180647,,,
Unknown60,3.595688093,139.6169103,147.1193554,192.4645062,92.14260985,3040.998289,128.7260845,14416.83648,1211.540747,45021.3052,22.2622025,4827.450296,159.180647,,,
Unknown61,477.5956881,373.6169103,258.1193554,363.4645062,359.1426098,400.4953805,332.5254293,-34.16352027,-25.45925276,0.305203223,125.2622025,6912.450296,8661.180647,,,
Unknown62,1097.595688,2848.61691,1730.119355,166.4645062,1038.14261,251.1078186,387.2479817,13943.83648,1283.540747,15589.3052,11645.2622,2387.450296,9589.180647,,,
Unknown63,530.5956881,14948.61691,1121.119355,1107.464506,677.1426098,713.5875218,219.8029413,-34.16352027,-25.45925276,-18.69479678,-15.7377975,5203.450296,8352.180647,,,
Unknown64,141.5956881,296.6169103,212.1193554,266.4645062,170.1426098,2964.200349,191.8585846,39.83647973,13.54074724,393.3052032,275.2622025,6150.450296,2993.180647,,,
Unknown65,8.595688093,141.6169103,82.11935535,117.4645062,55.14260985,243.6232389,211.6701962,1286.83648,134.5407472,53407.3052,345.2622025,8.450296208,-1.81935298,,,
Unknown66,195.5956881,3458.61691,318.1193554,401.4645062,284.1426098,260.7380147,145.0171352,-31.16352027,-13.45925276,12.30520322,304.2622025,-6.549703792,-12.81935298,,,
Unknown67,4107.595688,235.6169103,3130.119355,2998.464506,229.1426098,165.4600911,186.2854163,127.8364797,1029.540747,48833.3052,540.2622025,7600.450296,1368.180647,,,
Unknown68,1057.595688,132.6169103,106.1193554,158.4645062,105.1426098,4172.980103,281.242196,39.83647973,13.54074724,393.3052032,275.2622025,6150.450296,2993.180647,,,
Unknown69,3707.595688,377.6169103,324.1193554,394.4645062,4338.14261,341.4706784,97.68957982,35779.83648,11939.54075,32044.3052,55085.2622,8119.450296,31852.18065,,,
Unknown70,41.59568809,191.6169103,162.1193554,2358.464506,170.1426098,805.790411,201.5402171,-33.16352027,-23.45925276,-14.69479678,1182.262203,529.4502962,55.18064702,,,
Unknown71,69.59568809,2838.61691,243.1193554,282.4645062,185.1426098,535.6029229,217.5944257,-24.16352027,21.54074724,1130.305203,217.2622025,6523.450296,2617.180647,,,
Unknown72,2757.595688,3958.61691,262.1193554,2458.464506,168.1426098,13986.07827,132.9599603,-34.16352027,-24.45925276,-10.69479678,-17.7377975,-7.549703792,-13.81935298,,,
Unknown73,-108.4043119,-3.383089735,-16.88064465,0.464506185,128.1426098,17356.48233,114.9317783,18218.83648,28074.54075,52958.3052,201.2622025,13654.4503,921.180647,,,
Unknown74,217.5956881,376.6169103,3920.119355,4188.464506,307.1426098,183.7942955,117.2941044,-35.16352027,-25.45925276,-15.69479678,-10.7377975,1271.450296,388.180647,,,
Unknown75,2157.595688,206.6169103,223.1193554,269.4645062,2238.14261,738.9160583,207.5723501,537.8364797,80.54074724,4172.305203,72.2622025,3362.450296,216.180647,,,
Unknown76,887.5956881,343.6169103,94.11935535,2688.464506,966.1426098,295.6019139,234.1138367,6137.83648,40.54074724,41891.3052,24852.2622,-9.549703792,119.180647,,,
Unknown77,7807.595688,11738.61691,1296.119355,12678.46451,1377.14261,224.2076982,106.2366005,59.83647973,-1.459252762,149.3052032,52.2622025,1851.450296,239.180647,,,
Unknown78,125.5956881,132.6169103,122.1193554,156.4645062,122.1426098,1730.282276,172.1526434,-26.16352027,6.540747238,37883.3052,1206.262203,5502.450296,128.180647,,,
Unknown79,2187.595688,2918.61691,3110.119355,345.4645062,3968.14261,1612.544296,155.0322153,-34.16352027,27.54074724,113.3052032,151.2622025,-11.54970379,-14.81935298,,,
