Program,xPONENT,,MAGPIX,,,,,,,,,,,,,
"46(1,F6)",Unknown46,151,105,81,53,85,83,71,90,74,91,82,118,68,1152,
"47(1,G6)",Unknown47,171,110,79,70,66,79,97,80,49,89,90,104,104,1188,
"48(1,H6)",Unknown48,141,80,77,59,90,64,95,84,55,118,75,157,104,1199,
"49(1,A7)",Unknown49,154,90,87,60,110,99,106,85,60,89,72,171,86,1269,
"50(1,B7)",Unknown50,158,106,95,50,77,82,95,75,57,103,77,139,102,1216,
"51(1,C7)",Unknown51,170,75,77,68,87,58,95,75,58,92,65,67,98,1085,
"52(1,D7)",Unknown52,154,82,87,64,88,93,100,109,53,92,75,66,98,1161,
"53(1,E7)",Unknown53,146,86,82,55,90,66,108,91,64,77,88,51,77,1081,
"54(1,F7)",Unknown54,151,76,79,56,64,72,101,88,58,110,76,72,62,1065,
"55(1,G7)",Unknown55,162,91,73,64,74,84,96,93,37,90,88,60,92,1104,
"56(1,H7)",Unknown56,160,89,102,61,96,97,103,81,70,100,96,58,113,1226,
"57(1,A8)",Unknown57,156,135,96,86,104,89,85,100,70,86,103,58,78,1246,
"58(1,B8)",Unknown58,167,117,86,64,81,79,89,76,52,101,73,69,86,1140,
"59(1,C8)",Unknown59,164,77,80,57,93,81,66,79,48,86,137,78,96,1142,
"60(1,D8)",Unknown60,162,88,82,47,92,73,102,84,55,63,122,83,98,1151,
"61(1,E8)",Unknown61,147,87,104,55,81,111,83,89,60,81,130,72,98,1198,
"62(1,F8)",Unknown62,168,76,103,68,90,85,92,62,53,92,112,111,89,1201,
"63(1,G8)",Unknown63,134,54,78,52,85,102,103,87,50,73,145,103,74,1140,
"64(1,H8)",Unknown64,177,97,79,45,98,68,71,73,42,73,170,83,96,1172,
"65(1,A9)",P1,159,111,79,81,111,81,160,94,65,73,138,96,90,1338,
"66(1,B9)",P2,142,101,64,53,92,79,142,76,49,74,65,90,86,1113,
"67(1,C9)",P3,181,96,83,56,80,79,130,90,49,73,69,99,91,1176,
"68(1,D9)",P4,158,78,80,54,73,56,140,88,70,95,48,81,72,1093,
"69(1,E9)",P5,144,81,75,72,110,98,149,70,59,86,59,65,80,1148,
"70(1,F9)",P6,145,90,74,57,106,85,139,74,66,88,57,89,69,1139,
"71(1,G9)",P7,153,74,69,47,105,99,127,107,47,96,57,106,93,1180,
"72(1,H9)",P8,132,95,83,53,88,78,128,88,64,96,48,86,88,1127,
"73(1,A10)",Std Curve wruv 1:80,180,100,72,73,71,76,130,92,55,81,86,71,80,1167,
"74(1,B10)",Std Curve wruv 1:40,166,81,71,57,88,77,117,86,56,75,79,60,78,1091,
"75(1,C10)",Std Curve wruv 1:20,134,83,72,56,91,95,121,72,67,74,79,77,101,1122,
"76(1,D10)",Std Curve wruv 1:10,130,82,83,47,93,75,131,98,70,74,72,57,105,1117,
"77(1,E10)",Std Curve wruv 1:5,156,81,66,54,87,85,90,65,84,88,71,58,98,1083,
"78(1,F10)",Std Curve wruv 1:2.5,154,99,84,74,91,70,72,59,78,59,78,55,90,1063,
"79(1,G10)",Std Curve wruv 1:1.25,118,90,76,55,85,70,73,79,104,97,80,71,74,1072,
"80(1,H10)",Std Curve wruv 1:0.625,182,105,86,52,106,88,74,57,106,90,70,49,96,1161,
"81(1,A11)",Std Curve wmev 1:3000,142,76,88,74,100,101,72,46,101,102,69,46,89,1106,
"82(1,B11)",Std Curve wmev 1:1500,194,88,80,60,100,90,80,55,89,79,83,55,92,1145,
"83(1,C11)",Std Curve wmev 1:750,137,88,80,57,78,86,76,62,76,72,72,57,90,1031,
"84(1,D11)",Std Curve wmev 1:375,153,98,74,69,106,96,79,56,96,73,76,52,83,1111,
"85(1,E11)",Std Curve wmev 1:187.5,150,95,87,65,94,98,68,47,92,85,86,61,87,1115,
"86(1,F11)",Std Curve wmev 1:93.8,165,92,86,63,92,86,83,47,91,78,91,54,110,1138,
"87(1,G11)",Std Curve wmev 1:46.9,158,83,69,69,95,85,72,46,83,89,83,91,82,1105,
"88(1,H11)",Std Curve wmev 1:23.4,167,104,76,80,82,76,83,53,77,68,53,91,77,1087,
"89(1,A12)",Std Curve wmev 1:11.7,192,89,97,79,122,116,81,59,88,74,54,81,83,1215,
"90(1,B12)",Std Curve wmev 1:5.9,176,88,90,54,111,92,77,65,106,92,54,83,62,1150,
"91(1,C12)",POS1,163,107,96,60,83,92,79,80,102,97,62,86,68,1175,
"92(1,D12)",POS2,160,99,81,72,90,109,74,62,102,90,56,103,88,1186,
"93(1,E12)",NEG1,167,74,69,60,109,96,79,61,73,83,77,101,100,1149,
"94(1,F12)",NEG2,146,94,95,60,103,96,77,62,104,94,59,106,93,1189,
"95(1,G12)",BLANK1,162,62,80,53,87,75,90,67,85,90,52,80,78,1061,
"96(1,H12)",BLANK2,164,103,84,72,110,92,83,59,83,88,61,112,98,1209,
,,,,,,,,,,,,,,,,
DataType:,Avg Net MFI,,,,,,,,,,,,,,,
Sample,SNAP,WNV,YF,JE3,ZIKA,DENV,CHIKV,GLURPR2,CSP,PfAMA1,PfMSP119,WRUV,WMEV,,,
Unknown1,5006,857,9861,9991,10467,803,146,-16,-8,-16,8,1314,635,,,
Unknown2,3824,88549,42171,61971,92077,2386,93,-16,-8,575,2,-33,-13,,,
Unknown3,342,537,5341,6301,803,251,257,22173,210,51641,43553,8087,36,,,
Unknown4,131,2119,222,258,192,275,203,-13,45,-1,17,2440,427,,,
Unknown5,1286,168,1891,180,118,201,302,20651,3536,42721,8246,3011,89,,,
Unknown6,58,1689,163,192,132,288,321,42,11,17795,1343,1564,3354,,,
Unknown7,18,102,1371,144,111,65,99,-13,-12,54,7306,1653,1363,,,
Unknown8,970,1137,899,1049,13077,515,455,-12,-3,30,81,11147,449,,,
Unknown9,487,12319,1373,13931,13697,9528,300,9,29,7076,2575,8744,11330,,,
Unknown10,364,1867,1280,12391,6157,113,334,6,4,919,1185,93,791,,,
Unknown11,123,2139,220,244,196,2326,116,-15,-11,2,120,6890,8663,,,
Unknown12,229,193,155,2151,198,282,344,9356,19152,52899,13470,7426,821,,,
Unknown13,2456,3079,273,310,3137,821,12517,-13,49,46453,14,1569,44,,,
Unknown14,173,292,149,165,299,365,271,770,43,2704,44226,5808,2800,,,
Unknown15,1111,2713,14951,2095,2830,4516,239,-15,-8,-9,-21,1064,4596,,,
Unknown16,482,7329,713,810,625,408,5309,147,1044,48835,535,7578,1370,,,
Unknown17,6776,1017,10771,12471,1259,10333,303,-16,-8,575,2,-33,-13,,,
Unknown18,257,271,324,380,285,2551,12244,-10,-3,66,52,15656,5414,,,
Unknown19,486,789,146,4991,220,46,2029,14436,1226,45023,17,4805,161,,,
Unknown20,731,273,2891,259,264,257,576,-15,-10,-9,-23,-30,-12,,,
Unknown21,2386,274,224,264,2147,329,1849,1818,20,50710,204,708,610,,,
Unknown22,1786,204,2491,239,186,300,264,37142,735,56081,38570,-11,9,,,
Unknown23,-11,79,57,82,68,14848,766,-4,10,-7,6,15026,451,,,
Unknown24,2836,3639,307,369,339,2227,1637,20651,3536,42721,8246,3011,89,,,
Unknown25,112,252,270,338,2347,6431,219,770,43,2704,44226,5808,2800,,,
Unknown26,166,281,196,2601,200,404,2368,-14,-9,-13,1177,507,57,,,
Unknown27,178,286,3311,368,3607,9620,3746,6554,-6,1427,151,9276,1143,,,
Unknown28,7,141,150,165,1177,469,6953,13963,1298,15591,11640,2365,9591,,,
Unknown29,-99,-19,-8,-1,-17,146,223,21009,83,56485,93,-37,-9,,,
Unknown30,61,1739,181,2141,141,377,151,-11,-7,100,180,-26,-8,,,
Unknown31,772,1123,1067,1219,1377,1028,582,-15,-10,-9,-23,-30,-12,,,
Unknown32,104,3029,2101,206,2637,6014,6607,-15,-9,-15,10,6737,755,,,
Unknown33,309,504,4131,480,426,433,224,1938,4825,54249,1695,4900,827,,,
Unknown34,126,2129,2141,2211,2247,2968,323,10,195,13371,208,4811,5465,,,
Unknown35,252,4239,4131,4811,378,375,193,-8,18,5,4,15,1197,,,
Unknown36,3566,529,552,561,633,2180,1690,16,94,2540,439,8996,429,,,
Unknown37,236,408,362,446,366,4626,122,0,24,3802,616,6467,1736,,,
Unknown38,306,291,3731,408,3237,1369,169,10219,60,43897,3778,886,897,,,
Unknown39,209,2159,184,232,127,3248,2123,2594,1438,56792,13573,-35,3,,,
Unknown40,1147,13879,1188,1445,1778,492,3414,2594,1438,56792,13573,-35,3,,,
Unknown41,-1,312,79,360,94,371,182,-9,12,-4,7,3340,400,,,
Unknown42,17346,17299,20491,21801,2314,10620,193,2,31,43,102,-37,-2,,,
Unknown43,1088,1364,1374,1638,1603,5943,306,-8,12,53469,29,4351,75,,,
Unknown44,149,2829,3131,3801,3137,3005,228,2109,1530,52221,72,9453,790,,,
Unknown45,68,279,184,195,127,2422,139,90,8,205,431,7519,267,,,
Unknown46,3526,4479,4811,525,412,6334,1528,-13,-10,-13,-19,90,165,,,
Unknown47,2396,319,2401,3361,567,169,29887,0,-8,-13,91,4655,754,,,
Unknown48,240,328,3831,426,380,655,301,120,218,48019,160,9894,246,,,
Unknown49,2076,221,2401,2621,192,5946,444,66,11,376,26644,-14,-1,,,
Unknown50,95,197,214,251,227,285,6352,72,55,56947,116,96,22965,,,
Unknown51,1696,190,175,224,226,471,8122,-14,176,17808,2,4215,123,,,
Unknown52,167,305,257,330,301,876,2298,4598,399,53212,154,-18,1,,,
Unknown53,-28,689,42,68,48,4091,527,-1,116,134,2076,2720,1917,,,
Unknown54,301,3559,335,414,3837,127,382,76,18,34053,4560,1223,303,,,
Unknown55,168,176,183,208,167,559,521,1938,4825,54249,1695,4900,827,,,
Unknown56,602,1291,1284,15071,1360,4241,372,21797,9161,33995,359,9814,683,,,
Unknown57,113,195,156,202,1827,211,333,10,195,13371,208,4811,5465,,,
Unknown58,149,279,352,5171,329,6007,160,10219,60,43897,3778,886,897,,,
Unknown59,-93,-4,3,12,69,1886,1205,15,2890,57647,523,7789,331,,,
Unknown60,7566,432,2111,2871,317,1124,4189,25121,4575,46330,8152,6446,446,,,
Unknown61,43,1849,187,2431,150,368,124,16,94,2540,439,8996,429,,,
Unknown62,429,249,269,335,308,5168,188,10,195,13371,208,4811,5465,,,
Unknown63,3096,414,297,341,253,123,128,13,-3,20,40976,-27,-7,,,
Unknown64,408,318,383,420,4197,30191,189,-9,-3,867,1366,3249,85,,,
P1,21816,27587,16937,20934,27541,18033,20967,27458,18973,21798,15671,NA,NA,,,
P2,15379,21130,13951,15401,23385,21089,25772,16308,19304,23665,17652,NA,NA,,,
P3,9681,22169,9697,9642,22293,15037,21436,12337,15038,21945,11622,NA,NA,,,
P4,5230,15611,5078,5798,17718,8889,21372,8964,9290,21002,8018,NA,NA,,,
P5,2393,8079,2106,2387,8845,4916,15597,4616,5069,15870,4631,NA,NA,,,
P6,1186,5868,914,1228,6268,2335,8192,2140,2270,8095,1942,NA,NA,,,
P7,388,2180,370,471,2184,1201,5704,857,1063,5852,968,NA,NA,,,
P8,146,1283,106,229,1236,441,2049,381,496,2185,383,NA,NA,,,
Std Curve wruv 1:80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7447,NA,,,
Std Curve wruv 1:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2832,NA,,,
Std Curve wruv 1:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1396,NA,,,
Std Curve wruv 1:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410,NA,,,
Std Curve wruv 1:5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,NA,,,
Std Curve wruv 1:2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111,NA,,,
Std Curve wruv 1:1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,,,
Std Curve wruv 1:0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,,,
Std Curve wmev 1:3000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10231,,,
Std Curve wmev 1:1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4347,,,
Std Curve wmev 1:750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1363,,,
Std Curve wmev 1:375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,463,,,
Std Curve wmev 1:187.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285,,,
Std Curve wmev 1:93.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,,,
Std Curve wmev 1:46.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,,,
Std Curve wmev 1:23.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,,,
Std Curve wmev 1:11.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,,,
Std Curve wmev 1:5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,,,
POS1,13,1329,1326,958,1243,NA,NA,13012,19052,50138,41724,NA,NA,,,
POS2,-31,1095,626,18827,6248,NA,NA,42717,7938,57661,35024,NA,NA,,,
NEG1,-51,33,176,309,235,NA,NA,-6,4,-4,30,NA,NA,,,
NEG2,3,-22,248,323,301,NA,NA,2,27,348,1232,NA,NA,,,
,,,,,,,,,,,,,,,,
DataType:,Units,,,,,,,,,,,,,,,
Analyte:,SNAP,WNV,YF,JE3,ZIKA,DENV,CHIKV,GLURPR2,CSP,PfAMA1,PfMSP119,WRUV,WMEV,,,
BeadID:,12,19,25,38,42,44,72,50,61,82,21,29,10,,,
Units:,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
DataType:,Per Bead Count,,,,,,,,,,,,,,,
Analyte:,SNAP,WNV,YF,JE3,ZIKA,DENV,CHIKV,GLURPR2,CSP,PfAMA1,PfMSP119,WRUV,WMEV,,,
BeadID:,12,19,25,38,42,44,72,50,61,82,21,29,10,,,
Per Bead:,50,50,50,50,50,50,50,50,50,50,50,50,50,,,
,,,,,,,,,,,,,,,,
DataType:,Dilution Factor,,,,,,,,,,,,,,,
Location,Sample,Dilution Factor,,,,,,,,,,,,,,
"1(1,A1)",Unknown1,1000,,,,,,,,,,,,,,
"2(1,B1)",Unknown2,1000,,,,,,,,,,,,,,
"3(1,C1)",Unknown3,1000,,,,,,,,,,,,,,
"4(1,D1)",Unknown4,1000,,,,,,,,,,,,,,
"5(1,E1)",Unknown5,1000,,,,,,,,,,,,,,
"6(1,F1)",Unknown6,1000,,,,,,,,,,,,,,
"7(1,G1)",Unknown7,1000,,,,,,,,,,,,,,
"8(1,H1)",Unknown8,1000,,,,,,,,,,,,,,
"9(1,A2)",Unknown9,1000,,,,,,,,,,,,,,
"10(1,B2)",Unknown10,1000,,,,,,,,,,,,,,
"11(1,C2)",Unknown11,1000,,,,,,,,,,,,,,
"12(1,D2)",Unknown12,1000,,,,,,,,,,,,,,
"13(1,E2)",Unknown13,1000,,,,,,,,,,,,,,
"14(1,F2)",Unknown14,1000,,,,,,,,,,,,,,
"15(1,G2)",Unknown15,1000,,,,,,,,,,,,,,
"16(1,H2)",Unknown16,1000,,,,,,,,,,,,,,
"17(1,A3)",Unknown17,1000,,,,,,,,,,,,,,
"18(1,B3)",Unknown18,1000,,,,,,,,,,,,,,
"19(1,C3)",Unknown19,1000,,,,,,,,,,,,,,
"20(1,D3)",Unknown20,1000,,,,,,,,,,,,,,
"21(1,E3)",Unknown21,1000,,,,,,,,,,,,,,
"22(1,F3)",Unknown22,1000,,,,,,,,,,,,,,
"23(1,G3)",Unknown23,1000,,,,,,,,,,,,,,
"24(1,H3)",Unknown24,1000,,,,,,,,,,,,,,
"25(1,A4)",Unknown25,1000,,,,,,,,,,,,,,
"26(1,B4)",Unknown26,1000,,,,,,,,,,,,,,
"27(1,C4)",Unknown27,1000,,,,,,,,,,,,,,
"28(1,D4)",Unknown28,1000,,,,,,,,,,,,,,
"29(1,E4)",Unknown29,1000,,,,,,,,,,,,,,
"30(1,F4)",Unknown30,1000,,,,,,,,,,,,,,
"31(1,G4)",Unknown31,1000,,,,,,,,,,,,,,
"32(1,H4)",Unknown32,1000,,,,,,,,,,,,,,
"33(1,A5)",Unknown33,1000,,,,,,,,,,,,,,
"34(1,B5)",Unknown34,1000,,,,,,,,,,,,,,
"35(1,C5)",Unknown35,1000,,,,,,,,,,,,,,
"36(1,D5)",Unknown36,1000,,,,,,,,,,,,,,
"37(1,E5)",Unknown37,1000,,,,,,,,,,,,,,
"38(1,F5)",Unknown38,1000,,,,,,,,,,,,,,
"39(1,G5)",Unknown39,1000,,,,,,,,,,,,,,
"40(1,H5)",Unknown40,1000,,,,,,,,,,,,,,
"41(1,A6)",Unknown41,1000,,,,,,,,,,,,,,
"42(1,B6)",Unknown42,1000,,,,,,,,,,,,,,
"43(1,C6)",Unknown43,1000,,,,,,,,,,,,,,
"44(1,D6)",Unknown44,1000,,,,,,,,,,,,,,
"45(1,E6)",Unknown45,1000,,,,,,,,,,,,,,
"46(1,F6)",Unknown46,1000,,,,,,,,,,,,,,
"47(1,G6)",Unknown47,1000,,,,,,,,,,,,,,
"48(1,H6)",Unknown48,1000,,,,,,,,,,,,,,
"49(1,A7)",Unknown49,1000,,,,,,,,,,,,,,
"50(1,B7)",Unknown50,1000,,,,,,,,,,,,,,
"51(1,C7)",Unknown51,1000,,,,,,,,,,,,,,
"52(1,D7)",Unknown52,1000,,,,,,,,,,,,,,
"53(1,E7)",Unknown53,1000,,,,,,,,,,,,,,
"54(1,F7)",Unknown54,1000,,,,,,,,,,,,,,
"55(1,G7)",Unknown55,1000,,,,,,,,,,,,,,
"56(1,H7)",Unknown56,1000,,,,,,,,,,,,,,
"57(1,A8)",Unknown57,1000,,,,,,,,,,,,,,
"58(1,B8)",Unknown58,1000,,,,,,,,,,,,,,
"59(1,C8)",Unknown59,1000,,,,,,,,,,,,,,
"60(1,D8)",Unknown60,1000,,,,,,,,,,,,,,
"61(1,E8)",Unknown61,1000,,,,,,,,,,,,,,
"62(1,F8)",Unknown62,1000,,,,,,,,,,,,,,
"63(1,G8)",Unknown63,1000,,,,,,,,,,,,,,
"64(1,H8)",Unknown64,1000,,,,,,,,,,,,,,
"65(1,A9)",P1,100,,,,,,,,,,,,,,
"66(1,B9)",P2,200,,,,,,,,,,,,,,
"67(1,C9)",P3,400,,,,,,,,,,,,,,
"68(1,D9)",P4,800,,,,,,,,,,,,,,
"69(1,E9)",P5,1600,,,,,,,,,,,,,,
"70(1,F9)",P6,3200,,,,,,,,,,,,,,
"71(1,G9)",P7,6400,,,,,,,,,,,,,,
"72(1,H9)",P8,12800,,,,,,,,,,,,,,
"73(1,A10)",Std Curve wruv 1:80,100,,,,,,,,,,,,,,
"74(1,B10)",Std Curve wruv 1:40,200,,,,,,,,,,,,,,
"75(1,C10)",Std Curve wruv 1:20,400,,,,,,,,,,,,,,
"76(1,D10)",Std Curve wruv 1:10,800,,,,,,,,,,,,,,
"77(1,E10)",Std Curve wruv 1:5,1600,,,,,,,,,,,,,,
"78(1,F10)",Std Curve wruv 1:2.5,3200,,,,,,,,,,,,,,
"79(1,G10)",Std Curve wruv 1:1.25,6400,,,,,,,,,,,,,,
"80(1,H10)",Std Curve wruv 1:0.625,12800,,,,,,,,,,,,,,
"81(1,A11)",Std Curve wmev 1:3000,100,,,,,,,,,,,,,,
"82(1,B11)",Std Curve wmev 1:1500,200,,,,,,,,,,,,,,
"83(1,C11)",Std Curve wmev 1:750,400,,,,,,,,,,,,,,
"84(1,D11)",Std Curve wmev 1:375,800,,,,,,,,,,,,,,
"85(1,E11)",Std Curve wmev 1:187.5,1600,,,,,,,,,,,,,,
"86(1,F11)",Std Curve wmev 1:93.8,3200,,,,,,,,,,,,,,
"87(1,G11)",Std Curve wmev 1:46.9,6400,,,,,,,,,,,,,,
"88(1,H11)",Std Curve wmev 1:23.4,12800,,,,,,,,,,,,,,
"89(1,A12)",Std Curve wmev 1:11.7,25600,,,,,,,,,,,,,,
"90(1,B12)",Std Curve wmev 1:5.9,51200,,,,,,,,,,,,,,
"91(1,C12)",POS1,1000,,,,,,,,,,,,,,
"92(1,D12)",POS2,1000,,,,,,,,,,,,,,
"93(1,E12)",NEG1,1000,,,,,,,,,,,,,,
"94(1,F12)",NEG2,1000,,,,,,,,,,,,,,
"95(1,G12)",BLANK1,,,,,,,,,,,,,,,
"96(1,H12)",BLANK2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
DataType:,Analysis Types,,,,,,,,,,,,,,,
Analyte:,SNAP,WNV,YF,JE3,ZIKA,DENV,CHIKV,GLURPR2,CSP,PfAMA1,PfMSP119,WRUV,WMEV,,,
AnalysisType,None,None,None,None,None,None,None,None,None,None,None,None,None,,,
,,,,,,,,,,,,,,,,
DataType:,Audit Logs,,,,,,,,,,,,,,,
UserId,Date,Message,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
DataType:,Warnings/Errors,,,,,,,,,,,,,,,
Location,Status,Message,,,,,,,,,,,,,,
"1,A1",Warning,The acquisition had at least one region that did not reach the specified count.,,,,,,,,,,,,,,
"1,C1",Warning,The acquisition had at least one region that did not reach the specified count.,,,,,,,,,,,,,,
"1,D1",Warning,The acquisition had at least one region that did not reach the specified count.,,,,,,,,,,,,,,
"1,E1",Warning,The acquisition had at least one region that did not reach the specified count.,,,,,,,,,,,,,,
"1,F1",Warning,The acquisition had at least one region that did not reach the specified count.,,,,,,,,,,,,,,
"1,G1",Warning,The acquisition had at least one region that did not reach the specified count.,,,,,,,,,,,,,,
"1,H1",Warning,The acquisition had at least one region that did not reach the specified count.,,,,,,,,,,,,,,
"1,A2",Warning,The acquisition had at least one region that did not reach the specified count.,,,,,,,,,,,,,,
"1,C2",Warning,The acquisition had at least one region that did not reach the specified count.,,,,,,,,,,,,,,
"1,A3",Warning,The acquisition had at least one region that did not reach the specified count.,,,,,,,,,,,,,,
"1,D3",Warning,The acquisition had at least one region that did not reach the specified count.,,,,,,,,,,,,,,
"1,F3",Warning,The acquisition had at least one region that did not reach the specified count.,,,,,,,,,,,,,,
"1,D4",Warning,The acquisition had at least one region that did not reach the specified count.,,,,,,,,,,,,,,
"1,G4",Warning,The acquisition had at least one region that did not reach the specified count.,,,,,,,,,,,,,,
"1,C5",Warning,The acquisition had at least one region that did not reach the specified count.,,,,,,,,,,,,,,
"1,E5",Warning,The acquisition had at least one region that did not reach the specified count.,,,,,,,,,,,,,,
"1,C6",Warning,The acquisition had at least one region that did not reach the specified count.,,,,,,,,,,,,,,
"1,G6",Warning,The acquisition had at least one region that did not reach the specified count.,,,,,,,,,,,,,,
"1,H6",Warning,The acquisition had at least one region that did not reach the specified count.,,,,,,,,,,,,,,
"1,G7",Warning,The acquisition had at least one region that did not reach the specified count.,,,,,,,,,,,,,,
"1,C8",Warning,The acquisition had at least one region that did not reach the specified count.,,,,,,,,,,,,,,
"1,G8",Warning,The acquisition had at least one region that did not reach the specified count.,,,,,,,,,,,,,,
"1,H8",Warning,The acquisition had at least one region that did not reach the specified count.,,,,,,,,,,,,,,
"1,B9",Warning,The acquisition had at least one region that did not reach the specified count.,,,,,,,,,,,,,,
"1,A11",Warning,The acquisition had at least one region that did not reach the specified count.,,,,,,,,,,,,,,
"1,H11",Warning,The acquisition had at least one region that did not reach the specified count.,,,,,,,,,,,,,,
"1,B12",Warning,The acquisition had at least one region that did not reach the specified count.,,,,,,,,,,,,,,
"1,G12",Warning,The acquisition had at least one region that did not reach the specified count.,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
-- CRC --,,,,,,,,,,,,,,,,
CRC32: 26B89240,,,,,,,,,,,,,,,,
